site_nr	new_site_id	site_id	site_name	region	cluster	cluster_name	stratum	succession	moisture	fertility	utm_x	utm_y	nat_biodiv_pct	forest_500_km2	forest_1000_km2	forest_2000_km2	forest_5000_km2	intfield_500_km2	intfield_1000_km2	intfield_2000_km2	intfield_5000_km2	nat_500_km2	nat_1000_km2	nat_2000_km2	nat_5000_km2	natforest_500_km2	natforest_1000_km2	natforest_2000_km2	natforest_5000_km2	natpermgrass_500_km2	natpermgrass_1000_km2	natpermgrass_2000_km2	natpermgrass_5000_km2	temp_con	spatcon_500_pct	spatcon_1000_pct	spatcon_2000_pct	spatcon_5000_pct	uniqueness_weight	nat_index	precipitation_dmi	surfacewater_coverage	litter_mass	org_mat_ph	ph_min	org_mat	p_cores_org_mat	soil_class	veg_height_mean	bare_soil_mean	moss_cover_mean	lichen_cover_mean	deadwood_vol	deadwood_vol_ha	treedensity_40dbh_dec	treedensity_40dbh_con	trees_40dbh_basal_area	trees_40dbh_count	trees_40dbh_nospecies	trees_40dbh_shannon	trees_40dbh_shannon_evenness	uprooted_count	carcass_count	deer_badv3	hare_badv3	cow_badv3	sheep_badv3	horse_badv3	dung_pa	water_badv3	deadwood_badv3	anthill_badv3	boulder_badv3	flower_june	flower_june_vol	flower_aug	flower_aug_vol	flower_april	flower_april_vol	surfacetemp_max_all	surfacetemp_wq95_all	surfacetemp_sd_all	surfacetemp_wq90_day	airtemp_sd_all	airtemp_wq85_day	airtemp_min_night	airtemp_wq05_night	light_med_all	light_sd_all	light_wq10_day	light_wq15_day	vpd_wq85_all	vpd_wq90_all	vpd_sd_all	vpd_mean_day	surfacetemp_mean_diff	surfacetemp_10_90_day	airtemp_mean_diff	vpd_mean_diff	vpd_sd_diff	ellenberg_l	ellenberg_f	ellenberg_r	ellenberg_n	ellenberg_s	ellenberg_t	ellenberg_n_ph	grime_c	grime_r	grime_s	plant_1_nms	plant_2_nms	plant_3_nms	moss_rich	gastropod_rich	collembol_rich	moss_rich_rl	plant_rich_rl	moss_score_rl	lichen_score_rl.x	plant_score_rl	plant_rich	plant_rich_rl_dd	plant_score_rl_dd	bio_stratum	canopy_high_avg	canopy_high_perc	canopy_high_sd	canopy_low_avg	canopy_low_perc	canopy_low_sd	apoidea_indiv	apoidea_rich	apoidea_rich_rl	apoidea_rich_rl_dd	apoidea_score_rl	apoidea_score_rl_dd	araneae_indiv	araneae_rich	araneae_rich_rl	araneae_rich_rl_dd	araneae_score_rl	araneae_score_rl_dd	carabid_indiv	carabid_rich	carabid_rich_rl	carabid_rich_rl_dd	carabid_score_rl	carabid_score_rl_dd	cicadinea_indiv	cicadinea_rich	fungi_rich	fungi_rich_rl	fungi_rich_rl_dd	fungi_score_rl	fungi_score_rl_dd	heterop_indiv	heterop_rich	heterop_rich_rl	heterop_rich_rl_dd	heterop_score_rl	heterop_score_rl_dd	lepidop_indiv	lepidop_rich	lepidop_rich_rl	lepidop_rich_rl_dd	lepidop_score_rl	lepidop_score_rl_dd	lichen_rich	lichen_rich_rl	lichen_rich_rl_dd	lichen_score_rl.y	lichen_score_rl_dd	syrphidae_indiv	syrphidae_rich	syrphidae_rich_rl	syrphidae_rich_rl_dd	syrphidae_score_rl	syrphidae_score_rl_dd	trichop_indiv	trichop_rich	trichop_rich_rl	trichop_rich_rl_dd	trichop_score_rl	trichop_score_rl_dd	gall_rich	gall_rich_rl	gall_rich_rl_dd	gall_score_rl	gall_score_rl_dd	gall_syn_taxon	gall_herbivor_taxon	overall_rich	overall_rich_rl	zoo_rich	zoo_rich_rl	detrivores	flyers	herbivores	predators	fungi_decomposer_rich	fungi_symbiont_rich	link_fungi_pred	link_insect_pred	link_insect_sum	link_fungi_sum	plant_abund_sum	flower_vol_sum	dung_sum	soil_ph_sd	soil_ph_avg	leaf_n_avg	leaf_c_avg	leaf_p_avg	leaf_np_avg	soil_c_avg	soil_n_avg	soil_p_avg	sfi_avg	sfi_2_avg	leaf_n_sd	leaf_c_sd	leaf_p_sd	leaf_np_sd	soil_c_sd	soil_n_sd	soil_p_sd	sfi_sd	sfi_2_sd	Ca	sfi_3	soilm_avg_aug	soilm_avg_may	soilm_med_aug	soilm_med_may	soilm_sd_aug	soilm_sd_may	soilm_trimmean_aug	soilm_trimmean_may	soilm_var_aug	soilm_var_may	soilm_med_diff	smi	anthro
113	FL113	FL113	Fuglsang_Storskov	FLM	FL	Lolland	Plantation	NA	NA	NA	680392.01	6073973.93	92.38	0.72535	2.4036	5.902	16.99	0.0213	0.412165	3.858	36.7381	0.044412	0.30283	0.578	2.435	0.7595	2.6807	6.42	19.115	0.045264	0.3104	0.606	2.608	3	6.67	6	4.37	1.03	2.33	0.56	632.9	0	1082.143	4.123	4.097	13.75	1	Clay	0.812	42.5	24.5	0	1.2475	0.1996	0.005058	0.057296	14.066	10	1	2.296	0	0	0	0	0.00318	0	0	0	1	0	0.05913	0	0	0	0	0	0	0.347	3.35	26.977	21.569	3.662	19.948	3.802	19.239	7.0911	8.286	35	158.712	2	7	0.653	0.811	0.3167	0.3961	2.418	0.573	2.537	0.2443	0.2013	5.191	5.864	4.566	4.188	0	4.472	0.917	3.250735294	1.188235294	7.561029412	-0.407898743807034	-0.862041667753355	0.312028193745375	17	14	12	0	0	0	0	0	30	0	0	LateDryPoor	18.857627911773985	23.6882400512695	4.577370793469515	1.8873788649148313	2.8002546787261986	0.7285702320653534	1	1	0	0	0	0	81	24	0	0	0	0	115	8	0	0	0	0	11	6	108	1	3	1	3	20	17	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	4	3	245	1	87	0	33	9	28	43	75	31	1614	1651	4368	5146	44	3.35	0.00318	0.1814409245063323	4.120277804856283	2.75	44.9125	0.1927664545	14.45062518359235	3376.007818983413	161.25901776194553	17.741892923300256	4.611639088125978	4.715049776668727	0.40595566260368876	0.10688779163215897	0.031464096045945196	2.3528973128977535	2589.3668941702576	85.08456761395672	10.925683937739182	0.3359012855605706	0.3455724423885052	947	4.535731499631008	3.05	12.86875	2.9	12.7	1.3779211394948068	5.41155784717611	2.9	12.941666666666666	1.8986666666666665	29.284958333333332	9.799999999999999	4.77348580346119	silv
114	FL114	FL114	Loegnor	FLM	FL	Lolland	Hotspot	NA	NA	NA	680771.25	6074624	93.65	0.55402	2.1647	5.715	17.076	0	0.095276	2.7848	35.2481	0.222406	0.38316	0.626	2.101	0.767	2.5237	6.279	18.869	0.2263	0.39218	0.645	2.238	4	18.33	7.67	3.67	1.03	0.0534	0.54	632.9	0	1546.882	4.333	4.074	28.75	0.75	Sand_clay	0.938	53.75	1.25	0	2.9244	0.4679	0.156364	0	68.31	9	2	1.745	2.517	0	0	0.00637	0	0	0	0	1	0	0.19225	0	0	0	0	0	0	4.6	11.8	33.535	23.508	4.106	21.855	3.919	19.841	7.015	8.351	128	980.54	8.1	24	0.655	0.813	0.3382	0.3834	3.164	0.545	2.912	0.2575	0.2398	4.193	5.372	5.512	4.747	0	5.233	0.861	4.441666667	1.229166667	6.329166667	-0.209324724487821	-0.845160277708581	0.320338443858631	17	15	16	0	0	0	3	0	52	0	0	LateDryPoor	14.883745593682999	21.0536117553711	5.3007925466901344	1.6323906357893547	2.66383409500122	0.7615360247734675	9	3	0	0	0	0	118	22	0	0	0	0	45	9	1	1	1	1	9	7	180	5	6	12	13	7	6	0	0	0	0	5	1	0	0	0	0	14	3	3	5	5	3	2	0	0	0	0	3	2	0	0	0	0	14	1	1	1	1	13	12	360	10	97	2	35	19	30	41	112	66	1874	3281	5600	4739	76	11.8	0.00637	0.11778869690668917	4.131089732891079	2.865	45.364999999999995	0.31338481325	9.645911435272998	5939.0909074155	231.02671636724844	15.444012618628374	4.446443539672512	4.4388023785336825	0.9446868969840396	0.9674881566889235	0.13072894713711106	2.9947721895110626	3675.746534568764	145.49834477685098	7.666522125376827	0.7531327758355228	0.7756774246853837	448	4.471416481101181	5.55625	17.225	3.7	18.1	5.591299044050496	5.1254268114957995	4.291666666666667	16.916666666666668	31.262624999999993	26.269999999999996	14.400000000000002	4.944110834162939	nat
115	FL115	FL115	Bursoe	FLM	FL	Lolland	Field	NA	NA	NA	660056	6070319.7	40.7	0.17127	0.2503	0.913	8.425	0.349	1.574173	6.0873	48.4869	0.107839	0.30809	0.848	3.967	0.2207	0.4555	1.429	10.469	0.137754	0.33877	0.965	4.413	3	46.67	50	50	53.33	57.5	0.243	651.6	0	8.163	0	6.529	0	0	Clay	7.25	45	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.595	40.704	9.075	36.62	6.532	27.16	6.3061	8.322	416	2704.59	28.2	71.9	1.512	2.014	0.9351	0.8623	8.295	0.342	6.058	0.7381	0.7932	7.438	4.833	6.604	6.812	0	6	1.032	5.166666667	5.166666667	1.666666667	1.35845354726881	-0.766759956701154	0.066771549028182	1	1	18	0	0	0	0	0	26	0	0	Agricultural	0	0	0	0	0	0	2	2	0	0	0	0	414	27	0	0	0	0	68	13	0	0	0	0	27	16	3	0	0	0	0	12	12	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	49	9	0	0	0	0	61	2	0	0	0	0	0	0	0	0	0	0	0	133	0	103	0	23	24	35	50	2	0	117	776	1447	199	32	0	0	0.1110555416597178	6.529407273270213	3.835	43.065	0.25911742449999997	14.896404677575136	517.7811526442158	420.1069108790555	112.11306078345874	6.155399219810531	5.974128633191731	0.7670506284898454	0.7544755352782042	0.061481135149769175	0.9660276827849521	1008.1373192121964	130.26795998762677	38.3748559505467	0.7631972659927426	0.6415406181303164	2181.4792	5.742341200655909	5.125	28.21875	5.1	27.7	2.430226326908669	3.4153025732234426	5.133333333333333	28.083333333333332	5.906	11.664291666666667	22.6	5.452875618692973	agri
116	FL116	FL116	Fuglse_Mose	FLM	FL	Lolland	LateWetPoor	Late	Wet	Poor	663386.35	6067126	67.32	0.37033	1.2142	2.812	12.935	0.12	1.125058	7.3728	45.178	0.36297	0.82465	1.328	5.096	0.5851	1.6497	3.427	15.792	0.387811	0.9537	1.571	5.72	3	9.33	6.67	2.33	0.07	0.11	0.541	640.7	0	1017.687	5.969	0	100	1	Organic	19.188	16.25	10.5	0	0	0	0.162731	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0.11167	0	0	0.02228	0.0764	0.235	1.88	0	0	46.722	26.806	5.129	24.699	4.317	20.53	5.565	7.886	188	1386.271	17	39.15	0.449	0.546	0.2843	0.2626	4.218	0.499	3.451	0.2048	0.2463	5.922	8.214	5.876	4.843	0.15038	5.47	0.824	6.930905696	2.126984127	2.942110177	0.0423930748234508	-0.412157324808581	-0.700056830496299	36	16	14	0	0	0	4	0	51	0	0	LateWetRich	9.539437457302874	13.612537765502898	3.2910734019503995	1.6552683642932347	2.76141452789307	0.7763689250580187	4	3	0	0	0	0	117	29	0	1	0	1	52	15	1	1	1	1	24	10	126	4	6	5	7	23	15	0	0	0	0	2	2	0	0	0	0	28	3	4	4	5	8	5	0	0	0	0	2	2	0	0	0	0	14	0	1	0	1	12	12	366	8	125	1	34	27	42	55	66	56	2381	3117	9074	6725	85	1.9564	0	0.34073450074801676	5.969338825842693	3.1575	44.595	0.2552624475	12.582713625785107	3410.2277587749077	145.04649856818452	8.019369016128532	4.24671389282623	4.253446183995106	0.1882153022471871	1.4619279508010408	0.04188281129190646	1.8265858237831978	758.7875960768193	66.46681820625898	1.4497170672677158	0.2191998818161357	0.21602880965406712	15004	5.006855534489987	42.86875	66.9625	44.9	71.65	17.16518642485423	14.361377603373107	44.483333333333334	70.74166666666667	294.643625	206.24916666666667	26.750000000000007	7.2668041050725165	nat
117	FL117	FL117	Skelsnaes	FLM	FL	Lolland	LateWetRich	Late	Wet	Rich	664394.33	6070179.74	42.73	0.23864	1.0182	4.029	11.617	0	0.002408	3.4868	42.8991	0.14311	0.55588	1.635	5.169	0.2791	1.1893	4.714	14.401	0.14311	0.55623	1.726	5.853	2	9.33	7	3	1	0.254	0.544	651.6	0	889.399	6.026	0	100	1	Organic	50.938	12.5	6.25	0	0	0	0.117092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07925	0	0	0.00637	0.0127	0.0387	0.519	0.716	10.7	29.752	24.303	3.989	22.323	3.856	20.412	8.12	9.776	200	915.384	18.1	40.15	0.414	0.509	0.2498	0.2391	3.254	0.564	2.942	0.1872	0.2164	6.352	8.732	6.348	5.264	0.26603	5.573	0.829	8.384469697	1.168560606	2.446969697	0.0159274862908777	-0.372282924078319	-1.21651575120731	16	20	15	0	0	0	0	0	27	0	0	LateWetRich	11.973096934409723	14.9787726402283	2.901540607289803	1.993194142724298	2.8693941116333	0.7401546331254926	2	2	0	0	0	0	595	45	1	1	3	3	48	13	0	0	0	0	29	11	134	4	7	9	12	9	8	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	17	7	0	0	0	0	52	1	0	0	0	0	5	0	0	0	0	4	4	317	5	127	1	37	26	26	69	90	44	906	1750	5096	2340	47	11.2317	0	0.2447277398797835	6.025579702462433	2.6875	44.6575	0.20977657	13.803588190718527	2323.4363773354276	108.92403286840572	7.409657557494167	3.76692786771405	3.7705988405466795	0.6789391234369496	0.34062442660502296	0.09497950012305764	3.0046104073013535	1025.0649410624414	55.043152842922204	3.3703901896835453	0.7587336879214727	0.6261738861072693	12936	4.427694324757714	42.4875	69.05	42	72	11.584522720710881	11.12246974971536	42.31666666666667	71.35	134.20116666666664	123.70933333333329	30	7.310077210733814	nat
118	FL118	FL118	Soeholt	FLM	FL	Lolland	MidWetRich	Mid	Wet	Rich	664220.53	6069485.41	31.34	0.50987	1.7335	4.761	11.823	0.0755	0.254468	2.6723	43.3889	0.176303	0.69037	2.093	5.331	0.5408	1.9439	5.51	14.751	0.176383	0.69158	2.234	6.011	2	11	8.67	4.33	1.37	0.843	0.566	640.7	<1	178.458	5.845	0	100	1	Organic	46.625	28.75	16.75	0	0	0	0.232366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00637	0.00318	0	0	0.10364	0.57	6.12	83.6	0	0	28.754	22.908	3.656	21.569	3.792	19.909	7.3178	8.716	192	612.854	12	39.15	0.332	0.393	0.1769	0.1888	3.103	0.575	3.164	0.1502	0.1404	6.125	8.689	6.315	5.529	0.18274	5.613	0.875	7.842004074	2.173478482	1.984517443	0.0877600371483932	-0.0702997402002435	-1.44187397139478	26	15	14	0	0	0	1	0	26	0	0	LateWetRich	4.620319772741848	6.08791255950928	1.0948809108697528	2.0272782790787227	2.8815221786499	0.7864743633596893	8	7	0	0	0	0	215	31	0	2	0	2	22	5	0	0	0	0	31	16	95	5	7	9	11	9	9	0	0	0	0	1	1	0	0	0	0	20	2	3	5	6	51	18	0	0	0	0	16	8	0	0	0	0	4	0	0	0	0	2	2	295	7	128	0	33	45	32	49	46	46	695	1459	4231	1614	50	84.16999999999999	0	0.52251794227567006	5.8450203969937915	3.1425	43.96	0.27757042775	11.519715449376706	2261.0233390389226	99.26537991743565	5.581273457004553	4.308159612045575	4.235668080735908	0.173084757657436	1.4831947500806046	0.04647691819630336	1.6550246531098685	912.6659571350515	44.94064086865911	2.143475977758477	0.23522378087596524	0.21865105844447516	15042	5.0972638793330205	78.89375	75.3	79.94999999999999	76.85	4.118813542757186	4.862098312457287	79.14166666666667	76.34166666666667	16.964625	23.640000000000004	-3.0999999999999943	7.5071815068158605	nat
119	FL119	FL119	Musse_Mose	FLM	FL	Lolland	MidMoistRich	Mid	Moist	Rich	670416.15	6066245.09	43.99	0.09364	0.347	1.085	7.259	0.15	1.543552	8.3121	57.7749	0.346105	0.58703	0.859	2.713	0.3872	0.8145	1.721	9.326	0.356805	0.7287	1.164	3.26	4	20	5.67	1.33	0.07	1.02	0.566	642.7	0	125.907	4.447	6.31	75	0.75	Organic	31	2	3.75	0	0	0	0.030974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.98771	106	11.6	151	3.83	18.2	39.615	32.44	6.667	30.225	6.512	24.629	-1.27	2.937	304	2158.204	25	52	0.924	1.155	0.4974	0.5024	7.264	0.433	7.64	0.4632	0.47	6.223	6.853	5.723	4.493	0.22175	5.268	0.785	5.11636396	3.153490028	3.730146011	0.282261240197583	0.184762115886655	-0.410229812832973	15	12	14	0	0	0	0	0	76	0	0	EarlyWetRich	3.4567269681327963	3.9095851898193343	0.320905665433583	1.5238164396517835	2.768341827392582	0.8042947104915491	11	8	0	0	0	0	264	54	1	1	2	2	42	13	0	0	0	0	181	36	80	1	7	2	8	43	33	0	0	0	0	16	10	0	0	0	0	16	0	2	0	2	61	19	0	0	0	0	10	5	0	0	0	0	9	0	1	0	1	8	8	400	2	213	1	32	58	100	88	51	28	1249	3332	9074	2509	110	275.2	0	0.9276269005729977	4.569986218115048	2.1425	44.175	0.17615798075	12.287802987693832	5941.085664018695	262.17297580395643	21.532070288945306	3.5792188889758316	3.6605663980140353	0.5593076076722004	1.2537277748113156	0.011779400278422685	3.5792572109970346	3919.290461225672	195.3236767858255	21.672181422354186	0.10713233536857522	0.1569439051444142	5149.0326	3.7579598573067825	29.70625	62.925	28.6	64.05000000000001	14.242634061155963	4.609049070397639	28.866666666666667	63.266666666666666	202.85262500000002	21.243333333333332	35.45000000000001	6.949091946827792	nat
120	FL120	FL120	Hejrede_Soe	FLM	FL	Lolland	Oldfield	NA	NA	NA	667308.25	6069259.5	48.52	0.10367	0.9011	3.004	14.197	0.381	1.285758	7.2727	47.7802	0.075128	0.1713	0.504	5.252	0.1726	1.055	3.372	17.131	0.093111	0.23036	0.635	5.968	2	7.67	4.67	2.67	1.67	4.98	0.442	640.7	0	52.041	0	7.697	0	0	Sand_clay	10.062	4.25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33242	0	0	0	1	0	0	0	0	80.88921	162	8.13	33.2	8.9	46.7	50.042	38.074	9.046	35.638	7.71	28.493	1.5878	4.661	400	2191.565	38.2	84.3	1.313	1.824	0.8397	0.7401	10.112	0.356	8.996	0.7045	0.8591	6.596	5.08	6.647	5.348	0.20959	5.631	0.805	5.079960317	4.554365079	2.365674603	1.07880747670969	0.198882120377204	0.185498868092548	1	5	9	0	0	0	0	0	50	0	0	Agricultural	0	0	0	0	0	0	5	3	0	0	0	0	130	29	0	0	0	0	53	10	0	0	0	0	181	22	23	0	2	0	2	19	16	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	831	8	0	0	0	0	4	0	0	0	0	4	4	191	0	117	0	19	38	65	52	20	2	241	1679	4481	410	72	241.89999999999998	0.33242	0.08301606270274857	7.696659943536152	2.3925	43.3825	0.363030286	6.886646595464796	5894.15415623074	564.689034539301	96.6226832518828	4.942011472247366	4.780318316073129	0.1484082207965584	0.12038133853162696	0.07595008113035752	1.9003448289447724	2946.2570135711107	227.35079580526636	33.03366243992317	0.24611363576413908	0.11369054434948246	4002	5.148578556538551	4.375	21.7	3.5	19.2	2.2909968718151204	7.86197600267685	3.8583333333333334	20.633333333333333	5.248666666666667	61.81066666666666	15.7	5.115927145723213	agri
121	FM121	FM121	Klinteskov	FLM	FM	Moen	LateMoistRich	Late	Moist	Rich	726445.76	6098351.09	83.46	0.69796	1.7748	4.955	9.083	0	0.01022	0.8906	18.2905	0.079894	0.62588	1.16	2.892	0.7589	2.2196	5.782	11.319	0.081252	0.66667	1.501	3.853	4	4.67	1.67	0.03	0.03	6.99e-4	0.543	604.3	5	343.084	0	5.688	0	0	Sand	16.938	35	7.75	0	5.8669	0.9387	0.048706	0	10.252	5	2	1.57	2.266	0	0	0	0	0	0	0	0	0	0.04553	0	0	0.2449	0.49	0.552	1.1	4.53	9.07	34.268	19.667	3.339	18.806	2.913	17.256	8.4189	9.557	113	1130.778	9.9	20.85	0.273	0.324	0.1692	0.1671	2.03	0.608	1.674	0.1052	0.1188	4.715	6.291	6.143	5.981	0.01667	4.853	0.974	6.470182595	1.955089355	3.57472805	0.149716017457894	-1.2715342765126	-0.212754123295108	25	22	16	0	0	0	1	0	35	0	0	LateDryRich	10.711315351465323	17.951166534423834	4.9213380036269125	1.6072531868891466	2.69891357421875	0.7778364644427285	1	1	0	0	0	0	165	29	0	0	0	0	84	11	0	0	0	0	111	14	96	2	3	5	6	20	15	0	0	0	0	5	4	0	0	0	0	10	2	2	3	3	19	9	0	0	0	0	2	1	0	0	0	0	5	0	0	0	0	5	5	293	4	127	0	48	21	43	50	55	39	692	1286	2734	3042	51	10.66	0	0.741591756516571	5.687768319828917	3.9675000000000002	42.2275	0.4335336005	10.216361189178146	5310.6758649837075	208.93990888004993	22.952977954325494	5.035713749881494	5.076944032708017	0.7163041718897546	1.7028285292418595	0.1448865153555069	4.581884942753373	2374.8973767389066	110.19974093305213	15.27771695873261	0.3358139304603967	0.25137167062672067	4365	6.088500337453711	40.71875	51.2375	38.2	61.150000000000006	30.2087232158748	21.594131147142736	40.59166666666667	53.141666666666666	912.5669583333332	466.3065	22.950000000000003	6.454025047473582	nat
122	FM122	FM122	Ulvshale_Klit	FLM	FM	Moen	EarlyDryPoor	Early	Dry	Poor	708858.69	6105766.04	59.4	0.00369	0.3826	1.577	1.893	0	0	0	2.8221	0.491356	1.20626	2.482	10.035	0.4914	1.5565	3.82	11.649	0.491429	1.2094	2.504	10.277	4	20.67	11.33	4	0.7	0.0657	0.735	603.8	0	7.596	0	5.89	0	0	Sand	6	1.75	33	54.25	0	0	0	0	0	0	0	0	0	0	0	0	1.42793	0	0	0	1	0	0	0	0	12.89691	25.8	10	28.5	0.932	2.25	57.319	48.01	12.7	46.134	5.751	25.078	1.1261	6.07	1088	5256.903	99.6	192	1.401	1.631	0.6425	0.8314	14.686	0.273	6.581	0.6709	0.5286	6.837	3.698	4.997	2.69	0.17083	5.804	0.538	2.429166667	3.254166667	6.316666667	0.161264702399194	0.5831380392008	1.20138089398874	13	2	8	0	0	0	4	0	28	0	0	EarlyDryPoor	0	0	0	0	0	0	10	8	0	0	0	0	64	25	0	1	0	1	109	10	0	0	0	0	608	21	29	0	7	0	7	12	10	0	0	0	0	9	6	0	0	0	0	13	4	4	8	8	28	7	0	0	0	0	14	3	0	0	0	0	4	0	1	0	1	4	4	187	4	104	0	17	39	54	45	17	11	333	1161	2943	573	46	56.55	1.42793	0.2568235451303743	5.88994281564977	1.9125	45.114999999999995	0.40397352875000003	4.866639825384615	91.5819820069205	72.78250682155642	57.08252733797133	4.148369937227305	4.227449817681329	0.1848197319912929	0.34317148288671523	0.06958182250221835	1.1269608337363852	155.75924597315554	65.84377652507595	13.541460096077545	0.11985584559880028	0.09749401714172024	132	3.5211291684618296	2.35625	1.9937500000000001	2.6	2.2	1.937685474993297	0.7827036476214992	2.1666666666666665	2.041666666666667	3.7546249999999994	0.612625	-0.3999999999999999	4.259794069428908	nat
123	FM123	FM123	Ulvshale_Hede	FLM	FM	Moen	EarlyMoistPoor	Early	Moist	Poor	708942.2	6104123.36	79.31	0.33061	0.8126	1.561	2.606	0	0	0.3298	7.5045	0.477725	1.90007	4.078	10.088	0.7316	2.5557	5.397	12.412	0.478126	1.9497	4.257	10.346	4	20	8	2.33	0.07	0.0499	0.656	603.8	0	85.034	4.343	4.314	33.75	1	Organic	13.25	3.5	13	0	0	0	0.003125	0	0	0	0	0	0	0	0	0	0.00318	0	0	0.1365	1	0	0	0	0.00318	6.3053	12.6	25.8	135	44.7	89.5	52.293	39.05	9.128	35.864	5.078	22.992	-2.16	5.381	576	3342.778	50.4	110	0.961	1.103	0.4559	0.5653	9.937	0.357	5.721	0.4585	0.3475	6.453	6.618	4.138	3.264	0.14009	5.178	0.789	4.344441907	2.279201681	5.376356412	-0.0187967779077327	0.679417624909057	-0.17779726340181	33	3	10	0	0	0	3	0	55	0	0	EarlyWetPoor	0	0	0	0.7280090554900788	1.3116607666015598	0.36531516028726696	5	1	0	0	0	0	92	34	0	1	0	1	66	11	1	1	2	2	57	15	64	1	3	3	5	16	11	0	0	0	0	5	5	1	1	1	1	10	2	3	3	4	26	11	0	0	0	0	14	5	0	0	0	0	2	0	1	0	1	2	2	270	5	108	1	22	31	43	50	32	29	1157	2751	7491	2032	78	237.1	0.13968	0.24010954344042545	4.320140217223431	2.1925	46.815	0.135377793	16.30134168395413	3035.274636636795	81.1771666862339	9.245633779872016	3.1757960330243638	3.2413455597104055	0.09912113800799506	0.3070830506556829	0.013173528754674431	1.6573129169548622	1695.7239210894943	52.301623604020705	4.886854040878365	0.1742849677011099	0.2675603665696661	523	2.5584777308365787	23.03125	49.1875	23.549999999999997	48.7	15.461380652020267	12.53905232995434	21.591666666666665	50.35	239.05429166666664	157.22783333333334	25.150000000000006	6.333406863932137	nat
124	FM124	FM124	Busemarke_Mose	FLM	FM	Moen	EarlyMoistRich	Early	Moist	Rich	720914.89	6096628.58	43.06	0.13339	0.5639	0.703	4.788	0.377	1.515146	6.617	35.5886	0.244769	0.90184	1.629	3.352	0.3688	1.3604	2.198	7.58	0.254392	0.97955	1.965	4.371	4	16.67	10	4.33	1	1.02	0.571	604.3	0	1.984	0	6.083	0	0	Sand	3.688	6.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40209	0.18935	0	0	1	0	0	0	0	13.09112	37.1	7.76	43.4	15.2	93.5	41.108	30.963	6.281	28.555	5.177	22.657	2.2361	5.381	432	3241.725	37	94	0.696	0.824	0.3388	0.3863	6.44	0.451	5.778	0.3216	0.2622	6.685	6.383	6.193	5.19	0.59934	5.598	0.838	4.770285115	4.578364833	2.651350052	0.822517674064981	0.431985798631185	-0.444328449617954	3	7	7	0	0	0	0	0	62	0	0	EarlyWetRich	0	0	0	0	0	0	10	5	0	0	0	0	809	34	0	0	0	0	127	16	0	0	0	0	46	12	9	0	1	0	1	16	12	0	0	0	0	17	9	0	0	0	0	0	0	0	0	0	61	11	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	191	0	117	0	19	36	45	61	6	3	233	2007	4957	278	101	174	0.59144	0.3566978179542642	6.083261371694899	3.4675000000000002	42.8125	0.30775569025	11.381963810443025	7808.931868053733	300.2731493397075	40.3283691737884	4.6762329357206225	4.7814874480585425	0.24595053703268616	1.8907207620375903	0.03282498597160594	1.6702739182702253	3489.0196211622506	139.24946229914337	18.76020450836521	0.17985259948557306	0.16651470556067396	6098	5.669502801884139	68.225	73.71875	72.7	72.55000000000001	14.64925481608763	9.713785307489559	70.49166666666667	73.41666666666667	214.60066666666665	94.35762500000001	-0.14999999999999147	7.324320015392567	nat
